asn=0    	id=-1  	Main	copying configuration file /home/bae/Documents/tsch-sim/examples/star/config.json to output directory /home/bae/Documents/tsch-sim/results/2021-05-16_21-25-20/config.json
asn=6139 	id=2   	App	skipping generation of a packet, for=1
asn=6141 	id=3   	App	skipping generation of a packet, for=1
asn=6141 	id=2   	App	skipping generation of a packet, for=1
asn=6143 	id=3   	App	skipping generation of a packet, for=1
asn=6143 	id=2   	App	skipping generation of a packet, for=1
asn=6145 	id=2   	App	skipping generation of a packet, for=1
asn=6145 	id=3   	App	skipping generation of a packet, for=1
asn=6147 	id=3   	App	skipping generation of a packet, for=1
asn=6147 	id=2   	App	skipping generation of a packet, for=1
asn=6149 	id=2   	App	skipping generation of a packet, for=1
asn=6149 	id=3   	App	skipping generation of a packet, for=1
asn=6151 	id=3   	App	skipping generation of a packet, for=1
asn=6151 	id=2   	App	skipping generation of a packet, for=1
asn=6153 	id=2   	App	skipping generation of a packet, for=1
asn=6153 	id=3   	App	skipping generation of a packet, for=1
asn=6155 	id=3   	App	skipping generation of a packet, for=1
asn=6155 	id=2   	App	skipping generation of a packet, for=1
asn=6157 	id=2   	App	skipping generation of a packet, for=1
asn=6157 	id=3   	App	skipping generation of a packet, for=1
asn=6159 	id=3   	App	skipping generation of a packet, for=1
asn=6159 	id=2   	App	skipping generation of a packet, for=1
asn=6161 	id=3   	App	skipping generation of a packet, for=1
asn=6161 	id=2   	App	skipping generation of a packet, for=1
asn=6163 	id=3   	App	skipping generation of a packet, for=1
asn=6163 	id=2   	App	skipping generation of a packet, for=1
asn=6165 	id=3   	App	skipping generation of a packet, for=1
asn=6165 	id=2   	App	skipping generation of a packet, for=1
asn=6167 	id=3   	App	skipping generation of a packet, for=1
asn=6167 	id=2   	App	skipping generation of a packet, for=1
asn=6169 	id=3   	App	skipping generation of a packet, for=1
asn=6169 	id=2   	App	skipping generation of a packet, for=1
asn=6171 	id=2   	App	skipping generation of a packet, for=1
asn=6171 	id=3   	App	skipping generation of a packet, for=1
asn=6173 	id=2   	App	skipping generation of a packet, for=1
asn=6173 	id=3   	App	skipping generation of a packet, for=1
asn=6175 	id=3   	App	skipping generation of a packet, for=1
asn=6175 	id=2   	App	skipping generation of a packet, for=1
asn=6177 	id=3   	App	skipping generation of a packet, for=1
asn=6177 	id=2   	App	skipping generation of a packet, for=1
asn=6179 	id=2   	App	skipping generation of a packet, for=1
asn=6179 	id=3   	App	skipping generation of a packet, for=1
asn=6181 	id=2   	App	skipping generation of a packet, for=1
asn=6181 	id=3   	App	skipping generation of a packet, for=1
asn=6183 	id=3   	App	skipping generation of a packet, for=1
asn=6183 	id=2   	App	skipping generation of a packet, for=1
asn=6185 	id=2   	App	skipping generation of a packet, for=1
asn=6185 	id=3   	App	skipping generation of a packet, for=1
asn=6187 	id=3   	App	skipping generation of a packet, for=1
asn=6187 	id=2   	App	skipping generation of a packet, for=1
asn=6189 	id=3   	App	skipping generation of a packet, for=1
asn=6189 	id=2   	App	skipping generation of a packet, for=1
asn=6191 	id=3   	App	skipping generation of a packet, for=1
asn=6191 	id=2   	App	skipping generation of a packet, for=1
asn=6193 	id=3   	App	skipping generation of a packet, for=1
asn=6193 	id=2   	App	skipping generation of a packet, for=1
asn=6195 	id=2   	App	skipping generation of a packet, for=1
asn=6195 	id=3   	App	skipping generation of a packet, for=1
asn=6197 	id=2   	App	skipping generation of a packet, for=1
asn=6197 	id=3   	App	skipping generation of a packet, for=1
asn=6199 	id=3   	App	skipping generation of a packet, for=1
asn=6199 	id=2   	App	skipping generation of a packet, for=1
asn=6201 	id=3   	App	skipping generation of a packet, for=1
asn=6201 	id=2   	App	skipping generation of a packet, for=1
asn=6203 	id=3   	App	skipping generation of a packet, for=1
asn=6203 	id=2   	App	skipping generation of a packet, for=1
asn=6205 	id=2   	App	skipping generation of a packet, for=1
asn=6205 	id=3   	App	skipping generation of a packet, for=1
asn=6207 	id=2   	App	skipping generation of a packet, for=1
asn=6207 	id=3   	App	skipping generation of a packet, for=1
asn=6209 	id=2   	App	skipping generation of a packet, for=1
asn=6209 	id=3   	App	skipping generation of a packet, for=1
asn=6211 	id=3   	App	skipping generation of a packet, for=1
asn=6211 	id=2   	App	skipping generation of a packet, for=1
asn=6213 	id=2   	App	skipping generation of a packet, for=1
asn=6213 	id=3   	App	skipping generation of a packet, for=1
asn=6215 	id=3   	App	skipping generation of a packet, for=1
asn=6215 	id=2   	App	skipping generation of a packet, for=1
asn=6217 	id=2   	App	skipping generation of a packet, for=1
asn=6217 	id=3   	App	skipping generation of a packet, for=1
asn=6219 	id=2   	App	skipping generation of a packet, for=1
asn=6219 	id=3   	App	skipping generation of a packet, for=1
asn=6221 	id=3   	App	skipping generation of a packet, for=1
asn=6221 	id=2   	App	skipping generation of a packet, for=1
asn=6223 	id=2   	App	skipping generation of a packet, for=1
asn=6223 	id=3   	App	skipping generation of a packet, for=1
asn=6225 	id=2   	App	skipping generation of a packet, for=1
asn=6225 	id=3   	App	skipping generation of a packet, for=1
asn=6227 	id=2   	App	skipping generation of a packet, for=1
asn=6227 	id=3   	App	skipping generation of a packet, for=1
asn=6229 	id=3   	App	skipping generation of a packet, for=1
asn=6229 	id=2   	App	skipping generation of a packet, for=1
asn=6231 	id=2   	App	skipping generation of a packet, for=1
asn=6231 	id=3   	App	skipping generation of a packet, for=1
asn=6233 	id=2   	App	skipping generation of a packet, for=1
asn=6233 	id=3   	App	skipping generation of a packet, for=1
asn=6235 	id=2   	App	skipping generation of a packet, for=1
asn=6235 	id=3   	App	skipping generation of a packet, for=1
asn=6237 	id=3   	App	skipping generation of a packet, for=1
asn=6237 	id=2   	App	skipping generation of a packet, for=1
asn=6239 	id=3   	App	skipping generation of a packet, for=1
asn=6239 	id=2   	App	skipping generation of a packet, for=1
asn=6241 	id=3   	App	skipping generation of a packet, for=1
asn=6241 	id=2   	App	skipping generation of a packet, for=1
asn=6243 	id=3   	App	skipping generation of a packet, for=1
asn=6243 	id=2   	App	skipping generation of a packet, for=1
asn=6245 	id=3   	App	skipping generation of a packet, for=1
asn=6245 	id=2   	App	skipping generation of a packet, for=1
asn=6247 	id=2   	App	skipping generation of a packet, for=1
asn=6247 	id=3   	App	skipping generation of a packet, for=1
asn=6249 	id=2   	App	skipping generation of a packet, for=1
asn=6249 	id=3   	App	skipping generation of a packet, for=1
asn=6251 	id=2   	App	skipping generation of a packet, for=1
asn=6251 	id=3   	App	skipping generation of a packet, for=1
asn=6253 	id=2   	App	skipping generation of a packet, for=1
asn=6253 	id=3   	App	skipping generation of a packet, for=1
asn=6255 	id=2   	App	skipping generation of a packet, for=1
asn=6255 	id=3   	App	skipping generation of a packet, for=1
asn=6257 	id=2   	App	skipping generation of a packet, for=1
asn=6257 	id=3   	App	skipping generation of a packet, for=1
asn=6259 	id=3   	App	skipping generation of a packet, for=1
asn=6259 	id=2   	App	skipping generation of a packet, for=1
asn=6261 	id=3   	App	skipping generation of a packet, for=1
asn=6261 	id=2   	App	skipping generation of a packet, for=1
asn=6263 	id=3   	App	skipping generation of a packet, for=1
asn=6263 	id=2   	App	skipping generation of a packet, for=1
asn=6265 	id=3   	App	skipping generation of a packet, for=1
asn=6265 	id=2   	App	skipping generation of a packet, for=1
asn=6267 	id=3   	App	skipping generation of a packet, for=1
asn=6267 	id=2   	App	skipping generation of a packet, for=1
asn=6269 	id=3   	App	skipping generation of a packet, for=1
asn=6269 	id=2   	App	skipping generation of a packet, for=1
asn=6271 	id=3   	App	skipping generation of a packet, for=1
asn=6271 	id=2   	App	skipping generation of a packet, for=1
asn=6273 	id=2   	App	skipping generation of a packet, for=1
asn=6273 	id=3   	App	skipping generation of a packet, for=1
asn=6275 	id=3   	App	skipping generation of a packet, for=1
asn=6275 	id=2   	App	skipping generation of a packet, for=1
asn=6277 	id=3   	App	skipping generation of a packet, for=1
asn=6277 	id=2   	App	skipping generation of a packet, for=1
asn=6279 	id=3   	App	skipping generation of a packet, for=1
asn=6279 	id=2   	App	skipping generation of a packet, for=1
asn=6281 	id=3   	App	skipping generation of a packet, for=1
asn=6281 	id=2   	App	skipping generation of a packet, for=1
asn=6283 	id=3   	App	skipping generation of a packet, for=1
asn=6283 	id=2   	App	skipping generation of a packet, for=1
asn=6285 	id=2   	App	skipping generation of a packet, for=1
asn=6285 	id=3   	App	skipping generation of a packet, for=1
asn=6287 	id=2   	App	skipping generation of a packet, for=1
asn=6287 	id=3   	App	skipping generation of a packet, for=1
asn=6289 	id=2   	App	skipping generation of a packet, for=1
asn=6289 	id=3   	App	skipping generation of a packet, for=1
asn=6291 	id=3   	App	skipping generation of a packet, for=1
asn=6291 	id=2   	App	skipping generation of a packet, for=1
asn=6293 	id=2   	App	skipping generation of a packet, for=1
asn=6293 	id=3   	App	skipping generation of a packet, for=1
asn=6295 	id=3   	App	skipping generation of a packet, for=1
asn=6295 	id=2   	App	skipping generation of a packet, for=1
asn=6297 	id=3   	App	skipping generation of a packet, for=1
asn=6297 	id=2   	App	skipping generation of a packet, for=1
asn=6299 	id=2   	App	skipping generation of a packet, for=1
asn=6299 	id=3   	App	skipping generation of a packet, for=1
asn=6301 	id=2   	App	skipping generation of a packet, for=1
asn=6301 	id=3   	App	skipping generation of a packet, for=1
asn=6303 	id=2   	App	skipping generation of a packet, for=1
asn=6303 	id=3   	App	skipping generation of a packet, for=1
asn=6305 	id=2   	App	skipping generation of a packet, for=1
asn=6305 	id=3   	App	skipping generation of a packet, for=1
asn=6307 	id=3   	App	skipping generation of a packet, for=1
asn=6307 	id=2   	App	skipping generation of a packet, for=1
asn=6309 	id=2   	App	skipping generation of a packet, for=1
asn=6309 	id=3   	App	skipping generation of a packet, for=1
asn=6311 	id=3   	App	skipping generation of a packet, for=1
asn=6311 	id=2   	App	skipping generation of a packet, for=1
asn=6313 	id=2   	App	skipping generation of a packet, for=1
asn=6313 	id=3   	App	skipping generation of a packet, for=1
asn=6315 	id=2   	App	skipping generation of a packet, for=1
asn=6315 	id=3   	App	skipping generation of a packet, for=1
asn=6317 	id=2   	App	skipping generation of a packet, for=1
asn=6317 	id=3   	App	skipping generation of a packet, for=1
asn=6319 	id=3   	App	skipping generation of a packet, for=1
asn=6319 	id=2   	App	skipping generation of a packet, for=1
asn=6321 	id=3   	App	skipping generation of a packet, for=1
asn=6321 	id=2   	App	skipping generation of a packet, for=1
asn=6323 	id=3   	App	skipping generation of a packet, for=1
asn=6323 	id=2   	App	skipping generation of a packet, for=1
asn=6325 	id=2   	App	skipping generation of a packet, for=1
asn=6325 	id=3   	App	skipping generation of a packet, for=1
asn=6327 	id=3   	App	skipping generation of a packet, for=1
asn=6327 	id=2   	App	skipping generation of a packet, for=1
asn=6329 	id=3   	App	skipping generation of a packet, for=1
asn=6329 	id=2   	App	skipping generation of a packet, for=1
asn=6331 	id=3   	App	skipping generation of a packet, for=1
asn=6331 	id=2   	App	skipping generation of a packet, for=1
asn=6333 	id=2   	App	skipping generation of a packet, for=1
asn=6333 	id=3   	App	skipping generation of a packet, for=1
asn=6335 	id=3   	App	skipping generation of a packet, for=1
asn=6335 	id=2   	App	skipping generation of a packet, for=1
asn=6337 	id=2   	App	skipping generation of a packet, for=1
asn=6337 	id=3   	App	skipping generation of a packet, for=1
asn=6339 	id=2   	App	skipping generation of a packet, for=1
asn=6339 	id=3   	App	skipping generation of a packet, for=1
asn=6341 	id=2   	App	skipping generation of a packet, for=1
asn=6341 	id=3   	App	skipping generation of a packet, for=1
asn=6343 	id=2   	App	skipping generation of a packet, for=1
asn=6343 	id=3   	App	skipping generation of a packet, for=1
asn=6345 	id=2   	App	skipping generation of a packet, for=1
asn=6345 	id=3   	App	skipping generation of a packet, for=1
asn=6347 	id=2   	App	skipping generation of a packet, for=1
asn=6347 	id=3   	App	skipping generation of a packet, for=1
asn=6349 	id=2   	App	skipping generation of a packet, for=1
asn=6349 	id=3   	App	skipping generation of a packet, for=1
asn=6351 	id=2   	App	skipping generation of a packet, for=1
asn=6351 	id=3   	App	skipping generation of a packet, for=1
asn=6353 	id=2   	App	skipping generation of a packet, for=1
asn=6353 	id=3   	App	skipping generation of a packet, for=1
asn=6355 	id=2   	App	skipping generation of a packet, for=1
asn=6355 	id=3   	App	skipping generation of a packet, for=1
asn=6357 	id=3   	App	skipping generation of a packet, for=1
asn=6357 	id=2   	App	skipping generation of a packet, for=1
asn=6359 	id=2   	App	skipping generation of a packet, for=1
asn=6359 	id=3   	App	skipping generation of a packet, for=1
asn=6361 	id=2   	App	skipping generation of a packet, for=1
asn=6361 	id=3   	App	skipping generation of a packet, for=1
asn=6363 	id=3   	App	skipping generation of a packet, for=1
asn=6363 	id=2   	App	skipping generation of a packet, for=1
asn=6365 	id=2   	App	skipping generation of a packet, for=1
asn=6365 	id=3   	App	skipping generation of a packet, for=1
asn=6367 	id=2   	App	skipping generation of a packet, for=1
asn=6367 	id=3   	App	skipping generation of a packet, for=1
asn=6369 	id=2   	App	skipping generation of a packet, for=1
asn=6369 	id=3   	App	skipping generation of a packet, for=1
asn=6371 	id=3   	App	skipping generation of a packet, for=1
asn=6371 	id=2   	App	skipping generation of a packet, for=1
asn=6373 	id=3   	App	skipping generation of a packet, for=1
asn=6373 	id=2   	App	skipping generation of a packet, for=1
asn=6375 	id=2   	App	skipping generation of a packet, for=1
asn=6375 	id=3   	App	skipping generation of a packet, for=1
asn=6377 	id=3   	App	skipping generation of a packet, for=1
asn=6377 	id=2   	App	skipping generation of a packet, for=1
asn=6379 	id=2   	App	skipping generation of a packet, for=1
asn=6379 	id=3   	App	skipping generation of a packet, for=1
asn=6381 	id=3   	App	skipping generation of a packet, for=1
asn=6381 	id=2   	App	skipping generation of a packet, for=1
asn=6383 	id=2   	App	skipping generation of a packet, for=1
asn=6383 	id=3   	App	skipping generation of a packet, for=1
asn=6385 	id=2   	App	skipping generation of a packet, for=1
asn=6385 	id=3   	App	skipping generation of a packet, for=1
asn=6387 	id=2   	App	skipping generation of a packet, for=1
asn=6387 	id=3   	App	skipping generation of a packet, for=1
asn=6389 	id=3   	App	skipping generation of a packet, for=1
asn=6389 	id=2   	App	skipping generation of a packet, for=1
asn=6391 	id=2   	App	skipping generation of a packet, for=1
asn=6391 	id=3   	App	skipping generation of a packet, for=1
asn=6393 	id=2   	App	skipping generation of a packet, for=1
asn=6393 	id=3   	App	skipping generation of a packet, for=1
asn=6395 	id=2   	App	skipping generation of a packet, for=1
asn=6395 	id=3   	App	skipping generation of a packet, for=1
asn=6397 	id=3   	App	skipping generation of a packet, for=1
asn=6397 	id=2   	App	skipping generation of a packet, for=1
asn=6399 	id=2   	App	skipping generation of a packet, for=1
asn=6399 	id=3   	App	skipping generation of a packet, for=1
asn=6401 	id=3   	App	skipping generation of a packet, for=1
asn=6401 	id=2   	App	skipping generation of a packet, for=1
asn=6403 	id=3   	App	skipping generation of a packet, for=1
asn=6403 	id=2   	App	skipping generation of a packet, for=1
asn=6405 	id=3   	App	skipping generation of a packet, for=1
asn=6405 	id=2   	App	skipping generation of a packet, for=1
asn=6407 	id=3   	App	skipping generation of a packet, for=1
asn=6407 	id=2   	App	skipping generation of a packet, for=1
asn=6409 	id=2   	App	skipping generation of a packet, for=1
asn=6409 	id=3   	App	skipping generation of a packet, for=1
asn=6411 	id=2   	App	skipping generation of a packet, for=1
asn=6411 	id=3   	App	skipping generation of a packet, for=1
asn=6413 	id=2   	App	skipping generation of a packet, for=1
asn=6413 	id=3   	App	skipping generation of a packet, for=1
asn=6415 	id=2   	App	skipping generation of a packet, for=1
asn=6415 	id=3   	App	skipping generation of a packet, for=1
asn=6417 	id=3   	App	skipping generation of a packet, for=1
asn=6417 	id=2   	App	skipping generation of a packet, for=1
asn=6419 	id=2   	App	skipping generation of a packet, for=1
asn=6419 	id=3   	App	skipping generation of a packet, for=1
asn=6421 	id=3   	App	skipping generation of a packet, for=1
asn=6421 	id=2   	App	skipping generation of a packet, for=1
asn=6423 	id=2   	App	skipping generation of a packet, for=1
asn=6423 	id=3   	App	skipping generation of a packet, for=1
asn=6425 	id=2   	App	skipping generation of a packet, for=1
asn=6425 	id=3   	App	skipping generation of a packet, for=1
asn=6427 	id=3   	App	skipping generation of a packet, for=1
asn=6427 	id=2   	App	skipping generation of a packet, for=1
asn=6429 	id=3   	App	skipping generation of a packet, for=1
asn=6429 	id=2   	App	skipping generation of a packet, for=1
